ID,Language_ID,Parameter_ID,Original_Form,Clean_IPA,SLP1_Bridge,Is_Valid
15-7-1,15,7,loš,loːʃ,loʃ,True
15-8-1,15,8,kora,koːra,kora,True
15-10-1,15,10,korem,koːreːm,korem,True
15-11-1,15,11,golâm,goːlâm,golâm,True
15-12-1,15,12,ptica,ptica,ptica,True
15-13-1,15,13,hapâ,hapâ,hapâ,True
15-14-1,15,14,čeren,čeːreːn,čeren,True
15-15-1,15,15,kr″v,kr″v,kr″v,True
15-17-1,15,17,kost,koːst,kost,True
15-19-1,15,19,dišam,diʃam,diʃam,True
15-20-1,15,20,gorâ,goːrâ,gorâ,True
15-22-1,15,22,oblak,oːblak,oblak,True
15-23-1,15,23,studen,studeːn,studen,True
15-24-1,15,24,dojda,doːjda,doyda,True
15-25-1,15,25,broâ,broːâ,broâ,True
15-27-1,15,27,den,deːn,den,True
15-28-1,15,28,umra,umra,umra,True
15-29-1,15,29,kopaâ,koːpaâ,kopaâ,True
15-30-1,15,30,mr″sen,mr″seːn,mr″sen,True
15-31-1,15,31,kuče,kučeː,kuče,True
15-32-1,15,32,piâ,piâ,piâ,True
15-33-1,15,33,suh,suh,suh,True
15-35-1,15,35,prah,prah,prah,True
15-36-1,15,36,uho,uhoː,uho,True
15-38-1,15,38,âm,âm,âm,True
15-39-1,15,39,âjce,âjceː,âyce,True
15-40-1,15,40,oko,oːkoː,oko,True
15-41-1,15,41,padna,padna,padna,True
15-42-1,15,42,daleče,daleːčeː,daleče,True
15-45-1,15,45,strahuvam se,strahuvam seː,strahuvamse,True
15-46-1,15,46,pero,peːroː,pero,True
15-50-1,15,50,og″n,oːg″n,og″n,True
15-51-1,15,51,riba,riba,riba,True
15-52-1,15,52,pet,peːt,pet,True
15-55-1,15,55,cvete,cveːteː,cvete,True
15-56-1,15,56,letâ,leːtâ,letâ,True
15-57-1,15,57,m″gla,m″gla,m″gla,True
15-58-1,15,58,krak,krak,krak,True
15-59-1,15,59,četiri,čeːtiri,četiri,True
15-60-1,15,60,zamr″zvam,zamr″zvam,zamr″zvam,True
15-61-1,15,61,plodove,ploːdoːveː,plodove,True
15-63-1,15,63,dam,dam,dam,True
15-64-1,15,64,dob″r,doːb″r,dob″r,True
15-65-1,15,65,treva,treːva,treva,True
15-66-1,15,66,zelen,zeːleːn,zelen,True
15-68-1,15,68,kosa,koːsa,kosa,True
15-69-1,15,69,r″ka,r″ka,r″ka,True
15-71-1,15,71,glava,glava,glava,True
15-72-1,15,72,čuvam,čuvam,čuvam,True
15-73-1,15,73,s″rce,s″rceː,s″rce,True
15-74-1,15,74,tež″k,teːʒ″k,teʒ″k,True
15-76-1,15,76,udarâ,udarâ,udarâ,True
15-80-1,15,80,lovuvam,loːvuvam,lovuvam,True
15-83-1,15,83,led,leːd,led,True
15-86-1,15,86,ubiâ,ubiâ,ubiâ,True
15-88-1,15,88,znaâ,znaâ,znaâ,True
15-89-1,15,89,ezero,eːzeːroː,ezero,True
15-90-1,15,90,smeâ se,smeːâ seː,smeâse,True
15-91-1,15,91,list,list,list,True
15-92-1,15,92,lâv,lâv,lâv,True
15-93-1,15,93,krak,krak,krak,True
15-95-1,15,95,živeâ,ʒiveːâ,ʒiveâ,True
15-96-1,15,96,čeren drob,čeːreːn droːb,čerendrob,True
15-97-1,15,97,d″l″g,d″l″g,d″l″g,True
15-98-1,15,98,v″ška,v″ʃka,v″ʃka,True
15-99-1,15,99,m″ž,m″ʒ,m″ʒ,True
15-101-1,15,101,meso,meːsoː,meso,True
15-104-1,15,104,planina,planina,planina,True
15-105-1,15,105,usta,usta,usta,True
15-106-1,15,106,ime,imeː,ime,True
15-107-1,15,107,tesen,teːseːn,tesen,True
15-108-1,15,108,blizko,blizkoː,blizko,True
15-109-1,15,109,vrat,vrat,vrat,True
15-110-1,15,110,nov,noːv,nov,True
15-111-1,15,111,nošt,noːʃt,noʃt,True
15-112-1,15,112,nos,noːs,nos,True
15-114-1,15,114,star,star,star,True
15-115-1,15,115,edin,eːdin,edin,True
15-118-1,15,118,igraâ,igraâ,igraâ,True
15-119-1,15,119,d″pram,d″pram,d″pram,True
15-120-1,15,120,butam,butam,butam,True
15-121-1,15,121,d″žd,d″ʒd,d″ʒd,True
15-122-1,15,122,červen,čeːrveːn,červen,True
15-124-1,15,124,desen,deːseːn,desen,True
15-125-1,15,125,reka,reːka,reka,True
15-127-1,15,127,koren,koːreːn,koren,True
15-129-1,15,129,gnil,gnil,gnil,True
15-132-1,15,132,sol,soːl,sol,True
15-133-1,15,133,pâs″k,pâs″k,pâs″k,True
15-134-1,15,134,kazvam,kazvam,kazvam,True
15-136-1,15,136,more,moːreː,more,True
15-137-1,15,137,viždam,viʒdam,viʒdam,True
15-138-1,15,138,seme,seːmeː,seme,True
15-139-1,15,139,šiâ,ʃiâ,ʃiâ,True
15-140-1,15,140,ost″r,oːst″r,ost″r,True
15-141-1,15,141,k″s,k″s,k″s,True
15-142-1,15,142,peâ,peːâ,peâ,True
15-143-1,15,143,sedâ,seːdâ,sedâ,True
15-144-1,15,144,koža,koːʒa,koʒa,True
15-145-1,15,145,nebe,neːbeː,nebe,True
15-146-1,15,146,spâ,spâ,spâ,True
15-147-1,15,147,mal″k,mal″k,mal″k,True
15-149-1,15,149,pušek,puʃeːk,puʃek,True
15-150-1,15,150,glad″k,glad″k,glad″k,True
15-151-1,15,151,zmiâ,zmiâ,zmiâ,True
15-152-1,15,152,snâg,snâg,snâg,True
15-158-1,15,158,stoâ,stoːâ,stoâ,True
15-159-1,15,159,zvezda,zveːzda,zvezda,True
15-160-1,15,160,pr″čka,pr″čka,pr″čka,True
15-161-1,15,161,kam″k,kam″k,kam″k,True
15-162-1,15,162,prav,prav,prav,True
15-164-1,15,164,sl″nce,sl″nceː,sl″nce,True
15-165-1,15,165,poduvam se,poːduvam seː,poduvamse,True
15-166-1,15,166,pluvam,pluvam,pluvam,True
15-167-1,15,167,opaška,oːpaʃka,opaʃka,True
15-171-1,15,171,debel,deːbeːl,debel,True
15-173-1,15,173,mislâ,mislâ,mislâ,True
15-176-1,15,176,tri,tri,tri,True
15-177-1,15,177,hv″rlâ,hv″rlâ,hv″rlâ,True
15-178-1,15,178,vr″zvam,vr″zvam,vr″zvam,True
15-179-1,15,179,ezik,eːzik,ezik,True
15-180-1,15,180,z″b,z″b,z″b,True
15-181-1,15,181,d″rvo,d″rvoː,d″rvo,True
15-182-1,15,182,obr″štam,oːbr″ʃtam,obr″ʃtam,True
15-183-1,15,183,dva,dva,dva,True
15-184-1,15,184,povr″štam,poːvr″ʃtam,povr″ʃtam,True
15-186-1,15,186,top″l,toːp″l,top″l,True
15-187-1,15,187,miâ,miâ,miâ,True
15-188-1,15,188,voda,voːda,voda,True
15-190-1,15,190,mok″r,moːk″r,mok″r,True
15-194-1,15,194,bâl,bâl,bâl,True
15-196-1,15,196,širok,ʃiroːk,ʃirok,True
15-198-1,15,198,vât″r,vât″r,vât″r,True
15-199-1,15,199,krilo,kriloː,krilo,True
15-202-1,15,202,žena,ʒeːna,ʒena,True
15-203-1,15,203,gora,goːra,gora,True
15-204-1,15,204,červej,čeːrveːj,červey,True
15-206-1,15,206,godina,goːdina,godina,True
15-207-1,15,207,ž″lt,ʒ″lt,ʒ″lt,True
16-4-1,16,4,popel,poːpeːl,popel,True
16-7-1,16,7,drenny,dreːnnj,drenny,True
16-8-1,16,8,kara,kara,kara,True
16-11-1,16,11,vâlìkì,vâlìkì,vâlìkì,True
16-12-1,16,12,ptuška,ptuʃka,ptuʃka,True
16-13-1,16,13,kusac′,kusac′,kusac′,True
16-14-1,16,14,čorny,čoːrnj,čorny,True
16-15-1,16,15,kroŭ,kroːŭ,kroŭ,True
16-17-1,16,17,kosc′,koːsc′,kosc′,True
16-19-1,16,19,dyhac′,djhac′,dyhac′,True
16-20-1,16,20,garec′,gareːc′,garec′,True
16-22-1,16,22,voblaka,voːblaka,voblaka,True
16-23-1,16,23,halodny,haloːdnj,halodny,True
16-25-1,16,25,lìčyc′,lìčjc′,lìčyc′,True
16-27-1,16,27,dzen′,dzeːn′,dzen′,True
16-28-1,16,28,pamercì,pameːrcì,pamercì,True
16-29-1,16,29,kapac′,kapac′,kapac′,True
16-30-1,16,30,brudny,brudnj,brudny,True
16-31-1,16,31,sabaka,sabaka,sabaka,True
16-32-1,16,32,pìc′,pìc′,pìc′,True
16-33-1,16,33,suhì,suhì,suhì,True
16-35-1,16,35,pyl,pjl,pyl,True
16-36-1,16,36,vuha,vuha,vuha,True
16-37-1,16,37,zâmlâ,zâmlâ,zâmlâ,True
16-38-1,16,38,escì,eːscì,escì,True
16-39-1,16,39,âjka,âjka,âyka,True
16-40-1,16,40,voka,voːka,voka,True
16-41-1,16,41,upascì,upascì,upascì,True
16-42-1,16,42,dalëka,dalëka,dalëka,True
16-45-1,16,45,bajcca,bajcca,baycca,True
16-46-1,16,46,pâro,pâroː,pâro,True
16-50-1,16,50,agon′,agoːn′,agon′,True
16-51-1,16,51,ryba,rjba,ryba,True
16-52-1,16,52,pâc′,pâc′,pâc′,True
16-55-1,16,55,kvetka,kveːtka,kvetka,True
16-56-1,16,56,lâcec′,lâceːc′,lâcec′,True
16-58-1,16,58,naga,naga,naga,True
16-59-1,16,59,čatyry,čatjrj,čatyry,True
16-60-1,16,60,zamârzac′,zamârzac′,zamârzac′,True
16-63-1,16,63,dac′,dac′,dac′,True
16-64-1,16,64,dobry,doːbrj,dobry,True
16-65-1,16,65,trava,trava,trava,True
16-66-1,16,66,zâlëny,zâlënj,zâlëny,True
16-68-1,16,68,valasy,valasj,valasy,True
16-69-1,16,69,ruka,ruka,ruka,True
16-71-1,16,71,galava,galava,galava,True
16-72-1,16,72,čuc′,čuc′,čuc′,True
16-73-1,16,73,serca,seːrca,serca,True
16-74-1,16,74,câžkì,câʒkì,câʒkì,True
16-76-1,16,76,udaryc′,udarjc′,udaryc′,True
16-80-1,16,80,palâvac′,palâvac′,palâvac′,True
16-83-1,16,83,lëd,lëd,lëd,True
16-86-1,16,86,zabìc′,zabìc′,zabìc′,True
16-88-1,16,88,vedac′,veːdac′,vedac′,True
16-89-1,16,89,vozera,voːzeːra,vozera,True
16-90-1,16,90,smââcca,smââcca,smââcca,True
16-91-1,16,91,lìst,lìst,lìst,True
16-92-1,16,92,levy,leːvj,levy,True
16-93-1,16,93,naga,naga,naga,True
16-95-1,16,95,žyc′,ʒjc′,ʒyc′,True
16-96-1,16,96,pečan′,peːčan′,pečan′,True
16-97-1,16,97,doǔgì,doːǔgì,doǔgì,True
16-98-1,16,98,voš,voːʃ,voʃ,True
16-99-1,16,99,mužčyna,muʒčjna,muʒčyna,True
16-101-1,16,101,mâsa,mâsa,mâsa,True
16-104-1,16,104,gara,gara,gara,True
16-105-1,16,105,rot,roːt,rot,True
16-106-1,16,106,ìmâ,ìmâ,ìmâ,True
16-107-1,16,107,vuzkì,vuzkì,vuzkì,True
16-108-1,16,108,blìzka,blìzka,blìzka,True
16-109-1,16,109,šyâ,ʃjâ,ʃyâ,True
16-110-1,16,110,novy,noːvj,novy,True
16-111-1,16,111,noč,noːč,noč,True
16-112-1,16,112,nos,noːs,nos,True
16-114-1,16,114,stary,starj,stary,True
16-115-1,16,115,adzìn,adzìn,adzìn,True
16-118-1,16,118,gulâc′,gulâc′,gulâc′,True
16-119-1,16,119,câgnuc′,câgnuc′,câgnuc′,True
16-120-1,16,120,phac′,phac′,phac′,True
16-122-1,16,122,čyrvony,čjrvoːnj,čyrvony,True
16-124-1,16,124,pravy,pravj,pravy,True
16-125-1,16,125,raka,raka,raka,True
16-127-1,16,127,koran′,koːran′,koran′,True
16-129-1,16,129,gnìly,gnìlj,gnìly,True
16-132-1,16,132,sol′,soːl′,sol′,True
16-133-1,16,133,pâsok,pâsoːk,pâsok,True
16-134-1,16,134,skazac′,skazac′,skazac′,True
16-136-1,16,136,mora,moːra,mora,True
16-137-1,16,137,bačyc′,bačjc′,bačyc′,True
16-138-1,16,138,nasenne,naseːnneː,nasenne,True
16-139-1,16,139,šyc′,ʃjc′,ʃyc′,True
16-140-1,16,140,vostry,voːstrj,vostry,True
16-141-1,16,141,karotkì,karoːtkì,karotkì,True
16-142-1,16,142,spâvac′,spâvac′,spâvac′,True
16-143-1,16,143,sâdzec′,sâdzeːc′,sâdzec′,True
16-144-1,16,144,skura,skura,skura,True
16-145-1,16,145,neba,neːba,neba,True
16-146-1,16,146,spac′,spac′,spac′,True
16-147-1,16,147,malen′kì,maleːn′kì,malen′kì,True
16-148-1,16,148,čuc′,čuc′,čuc′,True
16-149-1,16,149,dym,djm,dym,True
16-150-1,16,150,gladkì,gladkì,gladkì,True
16-151-1,16,151,zmââ,zmââ,zmââ,True
16-152-1,16,152,sneg,sneːg,sneg,True
16-158-1,16,158,staâc′,staâc′,staâc′,True
16-159-1,16,159,zorka,zoːrka,zorka,True
16-161-1,16,161,kamen′,kameːn′,kamen′,True
16-164-1,16,164,sonca,soːnca,sonca,True
16-165-1,16,165,puhnuc′,puhnuc′,puhnuc′,True
16-166-1,16,166,plavac′,plavac′,plavac′,True
16-167-1,16,167,hvost,hvoːst,hvost,True
16-171-1,16,171,tojsty,toːjstj,toysty,True
16-173-1,16,173,dumac′,dumac′,dumac′,True
16-176-1,16,176,try,trj,try,True
16-177-1,16,177,kìnuc′,kìnuc′,kìnuc′,True
16-178-1,16,178,vâzac′,vâzac′,vâzac′,True
16-179-1,16,179,âzyk,âzjk,âzyk,True
16-180-1,16,180,zub,zub,zub,True
16-181-1,16,181,dreva,dreːva,dreva,True
16-182-1,16,182,pavaročvac′,pavaroːčvac′,pavaročvac′,True
16-183-1,16,183,dva,dva,dva,True
16-184-1,16,184,vanìtavac′,vanìtavac′,vanìtavac′,True
16-186-1,16,186,cëply,cëplj,cëply,True
16-187-1,16,187,myc′,mjc′,myc′,True
16-188-1,16,188,vada,vada,vada,True
16-190-1,16,190,mokry,moːkrj,mokry,True
16-194-1,16,194,bely,beːlj,bely,True
16-196-1,16,196,šyrokì,ʃjroːkì,ʃyrokì,True
16-198-1,16,198,vecer,veːceːr,vecer,True
16-199-1,16,199,krylo,krjloː,krylo,True
16-202-1,16,202,žančyna,ʒančjna,ʒančyna,True
16-203-1,16,203,les,leːs,les,True
16-204-1,16,204,čarvâk,čarvâk,čarvâk,True
16-206-1,16,206,god,goːd,god,True
16-207-1,16,207,žoŭty,ʒoːŭtj,ʒoŭty,True
17-4-1,17,4,cendra,ceːndra,cendra,True
17-7-1,17,7,mal,mal,mal,True
17-8-1,17,8,escorça,eːscoːrça,escorça,True
17-11-1,17,11,gran,gran,gran,True
17-12-1,17,12,ocell,oːceːll,ocell,True
17-13-1,17,13,mossegar,moːsseːgar,mossegar,True
17-14-1,17,14,negre,neːgreː,negre,True
17-15-1,17,15,sang,sang,sang,True
17-17-1,17,17,os,oːs,os,True
17-19-1,17,19,respirar,reːspirar,respirar,True
17-20-1,17,20,cremar,creːmar,cremar,True
17-22-1,17,22,núvol,núvoːl,núvol,True
17-23-1,17,23,fred,freːd,fred,True
17-24-1,17,24,venir,veːnir,venir,True
17-25-1,17,25,comptar,coːmptar,comptar,True
17-27-1,17,27,dia,dia,dia,True
17-28-1,17,28,morir,moːrir,morir,True
17-29-1,17,29,cavar,cavar,cavar,True
17-30-1,17,30,brut,brut,brut,True
17-31-1,17,31,gos,goːs,gos,True
17-32-1,17,32,beure,beːureː,beure,True
17-33-1,17,33,sec,seːc,sec,True
17-35-1,17,35,pols,poːls,pols,True
17-36-1,17,36,orella,oːreːlla,orella,True
17-37-1,17,37,terra,teːrra,terra,True
17-38-1,17,38,menjar,meːnjar,menyar,True
17-39-1,17,39,ou,oːu,ou,True
17-40-1,17,40,ull,ull,ull,True
17-41-1,17,41,caure,caureː,caure,True
17-42-1,17,42,lluny,llunj,lluny,True
17-46-1,17,46,ploma,ploːma,ploma,True
17-50-1,17,50,foc,foːc,foc,True
17-51-1,17,51,peix,peːix,peix,True
17-52-1,17,52,cinc,cinc,cinc,True
17-55-1,17,55,flor,floːr,flor,True
17-158-1,17,158,estar de peu,eːstar deː peːu,estardepeu,True
17-57-1,17,57,boira,boːira,boira,True
17-58-1,17,58,peu,peːu,peu,True
17-59-1,17,59,quatre,quatreː,quatre,True
17-61-1,17,61,fruita,fruita,fruita,True
17-63-1,17,63,donar,doːnar,donar,True
17-64-1,17,64,bon,boːn,bon,True
17-65-1,17,65,herba,heːrba,herba,True
17-66-1,17,66,verd,veːrd,verd,True
17-69-1,17,69,mà,mà,mà,True
17-71-1,17,71,cap,cap,cap,True
17-72-1,17,72,sentir,seːntir,sentir,True
17-73-1,17,73,cor,coːr,cor,True
17-74-1,17,74,feixuc,feːixuc,feixuc,True
17-76-1,17,76,colpejar,coːlpeːjar,colpeyar,True
17-80-1,17,80,caçar,caçar,caçar,True
17-83-1,17,83,gel,geːl,gel,True
17-90-1,17,90,riure,riureː,riure,True
17-91-1,17,91,fulla,fulla,fulla,True
17-92-1,17,92,esquerre,eːsqueːrreː,esquerre,True
17-93-1,17,93,cama,cama,cama,True
17-96-1,17,96,fetge,feːtgeː,fetge,True
17-97-1,17,97,llarg,llarg,llarg,True
17-98-1,17,98,poll,poːll,poll,True
17-99-1,17,99,home,hoːmeː,home,True
17-101-1,17,101,carn,carn,carn,True
17-104-1,17,104,muntanya,muntanja,muntanya,True
17-105-1,17,105,boca,boːca,boca,True
17-106-1,17,106,nom,noːm,nom,True
17-107-1,17,107,estret,eːstreːt,estret,True
17-109-1,17,109,coll,coːll,coll,True
17-110-1,17,110,nou,noːu,nou,True
17-111-1,17,111,nit,nit,nit,True
17-112-1,17,112,nas,nas,nas,True
17-114-1,17,114,vell,veːll,vell,True
17-115-1,17,115,un,un,un,True
17-120-1,17,120,empènyer,eːmpènjeːr,empènyer,True
17-121-1,17,121,pluja,pluja,pluya,True
17-124-1,17,124,dret,dreːt,dret,True
17-125-1,17,125,riu,riu,riu,True
17-127-1,17,127,arrel,arreːl,arrel,True
17-129-1,17,129,podrit,poːdrit,podrit,True
17-132-1,17,132,sal,sal,sal,True
17-133-1,17,133,sorra,soːrra,sorra,True
17-134-1,17,134,dir,dir,dir,True
17-136-1,17,136,mar,mar,mar,True
17-137-1,17,137,veure,veːureː,veure,True
17-138-1,17,138,llavor,llavoːr,llavor,True
17-139-1,17,139,cosir,coːsir,cosir,True
17-140-1,17,140,afilat,afilat,afilat,True
17-141-1,17,141,curt,curt,curt,True
17-143-1,17,143,seure,seːureː,seure,True
17-144-1,17,144,pell,peːll,pell,True
17-145-1,17,145,cel,ceːl,cel,True
17-147-1,17,147,petit,peːtit,petit,True
17-148-1,17,148,sentir,seːntir,sentir,True
17-149-1,17,149,fum,fum,fum,True
17-150-1,17,150,llis,llis,llis,True
17-151-1,17,151,serp,seːrp,serp,True
17-152-1,17,152,neu,neːu,neu,True
17-159-1,17,159,estel,eːsteːl,estel,True
17-161-1,17,161,pedra,peːdra,pedra,True
17-162-1,17,162,recte,reːcteː,recte,True
17-164-1,17,164,sol,soːl,sol,True
17-165-1,17,165,inflar-se,inflarseː,inflarse,True
17-167-1,17,167,cua,cua,cua,True
17-176-1,17,176,tres,treːs,tres,True
17-177-1,17,177,llançar,llançar,llançar,True
17-179-1,17,179,llengua,lleːngua,llengua,True
17-180-1,17,180,dent,deːnt,dent,True
17-181-1,17,181,arbre,arbreː,arbre,True
17-182-1,17,182,girar,girar,girar,True
17-183-1,17,183,dos,doːs,dos,True
17-186-1,17,186,calent,caleːnt,calent,True
17-187-1,17,187,rentar,reːntar,rentar,True
17-188-1,17,188,aigua,aigua,aigua,True
17-190-1,17,190,mullat,mullat,mullat,True
17-194-1,17,194,blanc,blanc,blanc,True
17-196-1,17,196,ample,ampleː,ample,True
17-198-1,17,198,vent,veːnt,vent,True
17-202-1,17,202,dona,doːna,dona,True
17-203-1,17,203,bosc,boːsc,bosc,True
17-204-1,17,204,cuc,cuc,cuc,True
17-206-1,17,206,any,anj,any,True
17-207-1,17,207,groc,groːc,groc,True
18-4-1,18,4,popel,poːpeːl,popel,True
18-7-1,18,7,špatný,ʃpatný,ʃpatný,True
18-8-1,18,8,kůra,kůra,kůra,True
18-10-1,18,10,břicho,břichoː,břicho,True
18-11-1,18,11,velký,veːlký,velký,True
18-12-1,18,12,pták,pták,pták,True
18-13-1,18,13,kousat,koːusat,kousat,True
18-14-1,18,14,černý,čeːrný,černý,True
18-15-1,18,15,krev,kreːv,krev,True
18-17-1,18,17,kost,koːst,kost,True
18-19-1,18,19,dýchat,dýchat,dýchat,True
18-22-1,18,22,oblak,oːblak,oblak,True
18-23-1,18,23,studený,studeːný,studený,True
18-24-1,18,24,přijít,přijít,přiyít,True
18-25-1,18,25,počítat,poːčítat,počítat,True
18-27-1,18,27,den,deːn,den,True
18-28-1,18,28,umřít,umřít,umřít,True
18-29-1,18,29,kopat,koːpat,kopat,True
18-30-1,18,30,špinavý,ʃpinavý,ʃpinavý,True
18-31-1,18,31,pes,peːs,pes,True
18-32-1,18,32,pít,pít,pít,True
18-33-1,18,33,suchý,suchý,suchý,True
18-35-1,18,35,prach,prach,prach,True
18-36-1,18,36,ucho,uchoː,ucho,True
18-38-1,18,38,jíst,jíst,yíst,True
18-39-1,18,39,vejce,veːjceː,veyce,True
18-40-1,18,40,oko,oːkoː,oko,True
18-42-1,18,42,daleko,daleːkoː,daleko,True
18-45-1,18,45,bát se,bát seː,bátse,True
18-46-1,18,46,péro,péroː,péro,True
18-50-1,18,50,oheň,oːheːň,oheň,True
18-51-1,18,51,ryba,rjba,ryba,True
18-52-1,18,52,pět,pět,pět,True
18-55-1,18,55,květ,květ,květ,True
18-56-1,18,56,letět,leːtět,letět,True
18-57-1,18,57,mlha,mlha,mlha,True
18-58-1,18,58,noha,noːha,noha,True
18-59-1,18,59,čtyři,čtjři,čtyři,True
18-60-1,18,60,mrznout,mrznoːut,mrznout,True
18-63-1,18,63,dát,dát,dát,True
18-64-1,18,64,dobrý,doːbrý,dobrý,True
18-65-1,18,65,tráva,tráva,tráva,True
18-66-1,18,66,zelený,zeːleːný,zelený,True
18-68-1,18,68,vlasy,vlasj,vlasy,True
18-69-1,18,69,ruka,ruka,ruka,True
18-71-1,18,71,hlava,hlava,hlava,True
18-72-1,18,72,slyšet,sljʃeːt,slyʃet,True
18-73-1,18,73,srdce,srdceː,srdce,True
18-74-1,18,74,těžký,těʒký,těʒký,True
18-76-1,18,76,udeřit,udeːřit,udeřit,True
18-80-1,18,80,lovit,loːvit,lovit,True
18-83-1,18,83,led,leːd,led,True
18-86-1,18,86,zabít,zabít,zabít,True
18-89-1,18,89,jezero,jeːzeːroː,yezero,True
18-90-1,18,90,smát se,smát seː,smátse,True
18-91-1,18,91,list,list,list,True
18-92-1,18,92,levý,leːvý,levý,True
18-93-1,18,93,noha,noːha,noha,True
18-96-1,18,96,játra,játra,yátra,True
18-97-1,18,97,dlouhý,dloːuhý,dlouhý,True
18-98-1,18,98,veš,veːʃ,veʃ,True
18-99-1,18,99,muž,muʒ,muʒ,True
18-101-1,18,101,maso,masoː,maso,True
18-104-1,18,104,hora,hoːra,hora,True
18-105-1,18,105,ústa,ústa,ústa,True
18-106-1,18,106,jméno,jménoː,yméno,True
18-107-1,18,107,úzký,úzký,úzký,True
18-108-1,18,108,blízko,blízkoː,blízko,True
18-109-1,18,109,krk,krk,krk,True
18-110-1,18,110,nový,noːvý,nový,True
18-111-1,18,111,noc,noːc,noc,True
18-112-1,18,112,nos,noːs,nos,True
18-114-1,18,114,starý,starý,starý,True
18-115-1,18,115,jeden,jeːdeːn,yeden,True
18-118-1,18,118,hrát,hrát,hrát,True
18-119-1,18,119,táhnout,táhnoːut,táhnout,True
18-122-1,18,122,červený,čeːrveːný,červený,True
18-124-1,18,124,pravý,pravý,pravý,True
18-125-1,18,125,řeka,řeːka,řeka,True
18-127-1,18,127,kořen,koːřeːn,kořen,True
18-129-1,18,129,shnilý,shnilý,shnilý,True
18-132-1,18,132,sůl,sůl,sůl,True
18-133-1,18,133,písek,píseːk,písek,True
18-134-1,18,134,říct,říct,říct,True
18-136-1,18,136,moře,moːřeː,moře,True
18-137-1,18,137,vidět,vidět,vidět,True
18-138-1,18,138,semeno,seːmeːnoː,semeno,True
18-139-1,18,139,šít,ʃít,ʃít,True
18-140-1,18,140,ostrý,oːstrý,ostrý,True
18-141-1,18,141,krátký,krátký,krátký,True
18-142-1,18,142,zpívat,zpívat,zpívat,True
18-143-1,18,143,sedět,seːdět,sedět,True
18-144-1,18,144,kůže,kůʒeː,kůʒe,True
18-145-1,18,145,nebe,neːbeː,nebe,True
18-146-1,18,146,spát,spát,spát,True
18-147-1,18,147,malý,malý,malý,True
18-149-1,18,149,kouř,koːuř,kouř,True
18-150-1,18,150,hladký,hladký,hladký,True
18-151-1,18,151,had,had,had,True
18-152-1,18,152,sníh,sníh,sníh,True
18-158-1,18,158,stát,stát,stát,True
18-159-1,18,159,hvězda,hvězda,hvězda,True
18-161-1,18,161,kámen,kámeːn,kámen,True
18-164-1,18,164,slunce,slunceː,slunce,True
18-165-1,18,165,opuchnout,oːpuchnoːut,opuchnout,True
18-166-1,18,166,plavat,plavat,plavat,True
18-167-1,18,167,ocas,oːcas,ocas,True
18-171-1,18,171,tlustý,tlustý,tlustý,True
18-173-1,18,173,myslet,mjsleːt,myslet,True
18-176-1,18,176,tři,tři,tři,True
18-177-1,18,177,hodit,hoːdit,hodit,True
18-178-1,18,178,vázat,vázat,vázat,True
18-179-1,18,179,jazyk,jazjk,yazyk,True
18-180-1,18,180,zub,zub,zub,True
18-181-1,18,181,strom,stroːm,strom,True
18-182-1,18,182,otočit,oːtoːčit,otočit,True
18-183-1,18,183,dva,dva,dva,True
18-184-1,18,184,zvracet,zvraceːt,zvracet,True
18-186-1,18,186,teplý,teːplý,teplý,True
18-187-1,18,187,mýt,mýt,mýt,True
18-188-1,18,188,voda,voːda,voda,True
18-190-1,18,190,mokrý,moːkrý,mokrý,True
18-194-1,18,194,bílý,bílý,bílý,True
18-196-1,18,196,široký,ʃiroːký,ʃiroký,True
18-198-1,18,198,vítr,vítr,vítr,True
18-199-1,18,199,křídlo,křídloː,křídlo,True
18-202-1,18,202,žena,ʒeːna,ʒena,True
18-203-1,18,203,les,leːs,les,True
18-204-1,18,204,červ,čeːrv,červ,True
18-206-1,18,206,rok,roːk,rok,True
18-207-1,18,207,žlutý,ʒlutý,ʒlutý,True
20-4-1,20,4,aske,askeː,aske,True
20-6-1,20,6,ryg,rjg,ryg,True
20-11-1,20,11,stor,stoːr,stor,True
20-12-1,20,12,fugl,fugl,fugl,True
20-13-1,20,13,bide,bideː,bide,True
20-14-1,20,14,sort,soːrt,sort,True
20-15-1,20,15,blod,bloːd,blod,True
20-19-1,20,19,ånde,åndeː,ånde,True
20-20-1,20,20,brænde,brændeː,brænde,True
20-22-1,20,22,sky,skj,sky,True
20-23-1,20,23,kold,koːld,kold,True
20-24-1,20,24,komme,koːmmeː,komme,True
20-25-1,20,25,tælle,tælleː,tælle,True
20-27-1,20,27,dag,dag,dag,True
20-28-1,20,28,dø,dø,dø,True
20-29-1,20,29,grave,graveː,grave,True
20-31-1,20,31,hund,hund,hund,True
20-32-1,20,32,drikke,drikkeː,drikke,True
20-33-1,20,33,tør,tør,tør,True
20-35-1,20,35,støv,støv,støv,True
20-36-1,20,36,øre,øreː,øre,True
20-37-1,20,37,jord,joːrd,yord,True
20-38-1,20,38,spise,spiseː,spise,True
20-39-1,20,39,æg,æg,æg,True
20-40-1,20,40,øje,øjeː,øye,True
20-41-1,20,41,falde,faldeː,falde,True
20-46-1,20,46,fjer,fjeːr,fyer,True
20-50-1,20,50,ild,ild,ild,True
20-51-1,20,51,fisk,fisk,fisk,True
